date,w_AAPL,w_MSFT,w_GOOG,w_AMZN,w_TSLA
2020-01-09,0.17519950681973517,0.02060929325368663,-0.0394657854421437,0.5791978254341429,0.1855275890502917
2020-01-10,0.03149411772738571,0.047570165990639623,0.17478948873679834,0.5510024449837463,0.19514378256143003
2020-01-13,0.09401936737410799,-0.030345537454625798,0.03622006133101476,0.6360077271753961,0.2034073066648554
2020-01-14,-0.18929459925665312,0.04909279475278282,0.21377174912624317,0.4495720875996301,0.09826876926469082
2020-01-15,-0.12759922501567217,0.0481345615405275,0.07755831485517198,0.6491056345162755,0.09760226407235303
2020-01-16,-0.08973283151755886,0.026287902525808173,0.087895602470127,0.6700348540095054,0.12604880947700076
2020-01-17,-0.1948276568417359,0.07956361721875463,0.1342213984255335,0.5222242544060938,0.06916307310788213
2020-01-21,0.12175023928492963,-0.07788168591162306,0.10949584773689863,0.5135400158703682,0.17733221119618042
2020-01-22,-0.18090187848685624,0.03667813870744006,0.0933795900267059,0.5298513641770153,0.15918902860198264
2020-01-23,-0.2026348609552459,0.030313776440698225,0.09076952052833949,0.5260922082806119,0.15018963379510444
2020-01-24,-0.30253190341516645,0.08108479166257732,0.3769772046737164,0.20376779182159274,0.03563830842694698
2020-01-27,-0.13345466567111602,0.026534899036829027,0.12656773628789628,0.601303916726295,0.11213878227786357
2020-01-28,-0.05376451673066102,-0.05938497526614532,0.03756771039616483,0.6303795882093938,0.21890320939763497
2020-01-29,-0.17168703811051036,-0.03993083031830565,0.05446387193197057,0.5605308460642378,0.17338741357497575
2020-01-30,0.04592834323705366,-0.037970967729939575,0.1383541669759764,0.4919027412948243,0.28584378076220596
2020-01-31,0.05478286488736227,0.0818554897897699,0.3055848783566177,0.3099403280716661,0.24783643889458407
2020-02-03,0.15166616926194118,0.16264159185294882,-0.15037402808636074,0.4541462595051104,0.0811719512936387
2020-02-04,-0.28264679509361956,-0.16178256568453078,-0.03889587920073112,0.4512887648081438,-0.06538599521297467
2020-02-05,-0.09411461725882951,0.10289795735334561,0.2653373471364493,0.5258744642736505,0.011775613977725148
2020-02-06,-0.093016115401877,-0.006081104878649376,0.0319535981619908,0.781513620883842,0.08743556067364075
2020-02-07,-0.04039507070143837,0.026693551524886765,0.2241277600914951,0.5690653767933808,0.1397182408887991
2020-02-10,0.300172410666967,-0.0015617306668936357,0.36152032853265165,0.08465941753636469,0.2520861125971229
2020-02-11,0.34058793109850805,-0.03279913015511531,0.19143971744736663,0.2798990988612977,0.15527412243771244
2020-02-12,0.4037822815564262,0.005439468267794303,0.3310115307703237,0.008997477167685213,0.25076924223777064
2020-02-13,0.3347266887361962,-0.0026237434504007293,0.2453550812932431,0.23434260186880174,0.18295188465135817
2020-02-14,0.36950198830177716,0.03582396575913752,0.36474358853439787,0.004081122779500506,0.22584933462518703
2020-02-18,0.34748753582060776,0.03510892624962646,0.26773629576346736,-0.14442995165017608,0.2052372905161224
2020-02-19,0.03074399690382383,0.02823246760046081,0.6742212533681703,-0.03738202698925549,0.22942025513828956
2020-02-20,-0.2713017737939221,0.0439726096272858,0.5676822629400863,0.0854678123867603,0.031575541251945394
2020-02-21,-0.33013349427239475,-0.009021210869470091,0.43861894132584106,0.15725902081509163,-0.06496733271720259
2020-02-24,-0.18925154984826661,0.010259416811493957,0.22781801325216158,0.5093865418738024,-0.0632844782142756
2020-02-25,-0.08826823582931485,-0.04195773169669977,0.3226765011647718,0.519088622627544,-0.02800890868166956
2020-02-26,-0.1473683024867102,-0.08294990843175097,0.2797190191730789,0.46075997190328466,-0.029202798005175234
2020-02-27,0.5584867707244571,0.28220816684030886,-0.06929178049110658,0.07907073917144125,0.010942542772686204
2020-02-28,-0.10942834032665766,0.05050788745256276,0.19468221189678242,0.6079793108084269,-0.037402249515570266
2020-03-02,-0.4068663526124447,-0.22795066901560693,-0.12353970020653339,0.19524370297483584,-0.046399575190579176
2020-03-03,-0.2118960865697427,-0.13054700959555038,0.208845411067233,0.35567657646265194,-0.09303491630482197
2020-03-04,-0.28572510560525555,-0.06707728328137284,-0.3711481795156944,0.20642658783329407,-0.06962284376438319
2020-03-05,-0.2563901807491656,-0.10640832883491373,0.06612084392257651,0.4555879054024036,-0.11549274109094049
2020-03-06,0.019706604561222557,-0.22667808589708566,-0.19148472106340914,0.4235168774431931,-0.13861371103508963
2020-03-09,-0.06624348077535654,0.11035785123797263,0.02170795179333976,0.6977210718977255,-0.1039696442956057
2020-03-10,-0.5410290481252348,-0.13904011811220343,-0.021048333229396764,0.19765178310059653,-0.1012307174325685
2020-03-11,-0.20876890559805408,-0.1553804656836467,0.06462892220422595,0.4791959785726319,-0.09202572794144126
2020-03-12,-0.18067053377922762,-0.024246996317407305,-0.12755869263402214,0.573590226574344,-0.0939335506949989
2020-03-13,-0.3582923574705493,0.1262169908613167,-0.1881249829526068,0.20728317381989914,-0.12008249489562806
2020-03-16,-0.1597689829331957,0.13375117427622668,-0.24064544050218917,0.3928680845629554,-0.07296631772543315
2020-03-17,-0.3907054533175638,-0.12280034468120209,0.1241270324279685,0.2750950602596208,-0.08727210931364485
2020-03-18,0.21474310419961717,-0.08370432678065731,0.3223219375575631,-0.30756783770804474,-0.07166279375411762
2020-03-19,-0.4066771761015501,-0.08941702285784772,0.29554643717243434,0.13036922721008332,-0.07799013665808453
2020-03-20,0.3745349865173793,0.17737619959196319,-0.10047159911190237,-0.3152486107289124,0.03236860404984289
2020-03-23,0.3822714666685662,0.14386971044903513,-0.35076264743371083,-0.06450381469363492,0.05859236075505292
2020-03-24,-0.22009182344946407,-0.26786193472242376,0.4245129366309148,-0.028849772036025435,0.05868353316117195
2020-03-25,-0.2522820085646859,-0.13992426221205392,-0.06526168020898195,0.48648772745156416,-0.05604432156271404
2020-03-26,-0.3090378671306777,-0.17199785938528253,0.4979720416132455,-0.01369124977179665,0.007300982098997591
2020-03-27,-0.24193337595677616,-0.12979415919395226,-0.08933207788611428,0.48373803148306777,-0.0552023554800895
2020-03-30,-0.4362115828403415,-0.02185350059061139,0.46281537204763035,0.06889752206052341,0.010222022460893326
2020-03-31,-0.32084374446606984,0.42006780306296215,0.0041192035994225135,0.1710986202410689,0.0838706286304766
2020-04-01,-0.2612604606904992,0.38400504483382647,-0.0028752005695958285,0.2966623959807081,0.055196897925370456
2020-04-02,-0.21991527576071235,0.20248891663873356,-0.10495957913962231,0.3374145964104129,0.13522163205051882
2020-04-03,-0.12227362791014358,0.5096849778042412,-0.13201839153035397,0.1432460242886697,0.09277697846659154
2020-04-06,0.028407821020493988,-0.15247872505664015,0.16766765136874798,-0.2950980778688571,0.35634772468526077
2020-04-07,-0.05400927038700251,0.6095751855254109,-0.2770681856259215,-0.010335198067306813,0.04901216039435832
2020-04-08,0.08569424046383119,0.458012423760754,-0.33257603854524553,-0.07355783237356577,0.05015946485660351
2020-04-09,0.15323111276633103,0.38095731995007165,-0.30841555512714003,-0.11687993905517653,0.040516073101280796
2020-04-13,0.23584393493927952,0.2655963318870573,-0.37544344452284417,-0.08445053061914641,0.03866575803167259
2020-04-14,0.23676095185105436,0.1923556539082005,-0.41998710697553365,-0.0496724594642459,0.1012238278009656
2020-04-15,-0.3233858123971645,0.34124732927697304,-0.07681611731293327,0.21458181175976027,0.04396892925316902
2020-04-16,-0.13845730226958455,0.14787834505288655,-0.22145252826274106,0.2637153856965536,0.22849643871823425
2020-04-17,-0.28920368643911293,0.1832736367393696,-0.07569627753348074,0.2808989469562322,0.1709274523318045
2020-04-20,-0.23114980524305834,0.25936394672895347,-0.06451399049113167,0.2303093898612221,0.21466286767563433
2020-04-21,-0.03154401772717822,0.18023127705938027,-0.38681345657357713,0.29651368286853225,0.10489756577133216
2020-04-22,0.02972932644612383,-0.033446482277143745,0.4268984284281166,-0.3523668041691518,0.15755895867946396
2020-04-23,0.21087663897162595,-0.15319858964492064,-0.24807416236244817,0.16180632404360906,0.2260442849773962
2020-04-24,0.22793316009618486,-0.2443737853990919,0.14876530576133395,-0.20834645048143136,0.1705812982619579
2020-04-27,-0.023685983859890444,0.45796160844737444,-0.2959125997021765,0.03281273676277003,0.18962707122778852
2020-04-28,-0.3867584455479794,0.33754667129407634,-0.01765467199006494,0.20629522953561655,0.05174498163226297
2020-04-29,0.19688367395170586,0.22448138159057557,0.07284894431992704,-0.41854490926367605,0.08724109087411543
2020-04-30,-0.36130050803052377,0.29203185246193686,0.20233566297722058,-0.0050489374511148225,0.1392830390792041
2020-05-01,-0.07476139426414223,0.05486248998981083,-0.4215286601058662,0.368036820758928,0.08081063488125269
2020-05-04,-0.05060326852130519,-0.08773869231532237,0.41715374725711535,-0.3006701609877825,0.1438341309184746
2020-05-05,-0.4491144846557252,0.05941943922777494,0.2220642440592266,0.16420732108654654,0.10519451097072678
2020-05-06,-0.3773046001618296,0.03358571497942703,0.11604938390411745,0.1917424709282468,0.28131783002637906
2020-05-07,-0.011109396726297857,-0.349320801225465,-0.13086396958912372,0.2315260563382525,0.2771797761208609
2020-05-08,-0.23313208718637343,-0.06636829336700435,0.3891389652298791,-0.1292143895033204,0.18214626471342266
2020-05-11,-0.3964575770583849,-0.06471138285176042,0.3736954462930861,0.07237611152554226,0.09275948227122631
2020-05-12,-0.3559251183899237,0.23446491295880617,-0.0499022955037544,0.22856863958302778,0.13113903356448783
2020-05-13,0.014373293866044795,-0.2616799416426859,0.19357332105241698,-0.1076337664480291,0.42273967699082327
2020-05-14,-0.14780999819957516,-0.24787093736833488,0.24353692001527205,-0.07471345904688473,0.2860686853699331
2020-05-15,-0.36148028490633194,-0.12102172357799923,0.02720417281326644,0.3142929821303298,0.1760008365720727
2020-05-18,-0.42726894658902065,-0.027500518370319693,0.37331867020383225,0.05994921794522211,0.11196264689160523
2020-05-19,-0.41303952651649917,0.014806584604157055,0.42731851346768807,0.01108510324665041,0.13375027216500532
2020-05-20,-0.4521763040729218,0.023525631373918308,0.2606007024876363,0.14967365482400144,0.11402370724152215
2020-05-21,-0.4444635913958231,0.03321925880454221,0.4046754769691618,0.03295563952055729,0.0846860333099157
2020-05-22,-0.4327604854914425,-0.03132998575099029,0.3757008968828049,0.07062469527855882,0.08958393659620362
2020-05-26,-0.44507763145764095,0.011496669369955923,0.3542829492378687,0.09760551825490078,0.09153723167963357
2020-05-27,-0.4659140971441792,0.021743270253275573,0.3345729541860427,0.13555441524555384,0.042215263170948675
2020-05-28,-0.44592575259289385,0.050088535732085736,0.420226173865717,0.07035284816808773,-0.013406689641215674
2020-05-29,-0.1786983405317899,-0.0861858399375627,-0.18517821575338173,0.20372137319668698,0.3462162305805787
2020-06-01,-0.36415803230244337,-0.08829466519695088,0.1498196512813388,0.1411380261375579,0.256589625081709
2020-06-02,-0.4595060760538053,0.029414748255355713,0.16373595643040478,0.25012389974844595,0.09721931951198823
2020-06-03,-0.4515434049977073,0.029717500070723425,0.2765529274606389,0.15074402765511014,0.09144213981582028
2020-06-04,-0.4100359794541155,0.05032450379089931,0.39258381772722734,0.014996104716356713,0.13205959431140107
2020-06-05,-0.394511169020359,0.0014004553642983162,0.10616421667953838,0.16211440017183235,0.335809758763972
2020-06-08,0.17331126210298678,-0.0011733901880306512,0.04636584905306044,-0.31397421174950907,0.4651752869064131
2020-06-09,-0.08995793595604938,-0.051889607490042844,0.050920368767713685,-0.22322583797989684,0.5840062498062972
2020-06-10,-0.1868976225129512,-0.12438582247891167,-0.0631692124024666,0.23722155041632095,0.3883257921893495
2020-06-11,-0.30705490160530835,0.10393698688987245,0.09048843353549108,0.4932569205808498,-0.0052627573884782685
2020-06-12,-0.33534037506664566,-0.12974088050030408,0.32667379732760893,0.03992640011932824,0.1683185469861131
2020-06-15,-0.223205742479592,-0.06892014117441123,0.26687312454509055,-0.1328087040416691,0.3081922877592371
2020-06-16,-0.39345813432591,-0.10112969677726771,0.22151620199630437,0.12379472478876465,0.16010124211175325
2020-06-17,-0.31747824518762957,-0.14033040703578595,0.193027019817197,0.10886379310988012,0.24030053484950759
2020-06-18,-0.2548305603629121,-0.20029657767589845,0.0002772908281777028,0.33291951786120216,0.21167605327180958
2020-06-19,0.020688535201012527,-0.31184917717294275,-0.13014151383284822,0.2833692221881347,0.25395155160506167
2020-06-22,-0.22264795816034777,-0.21065126309211063,-0.04559862860124088,0.30703439600168386,0.2140677541446168
2020-06-23,-0.07187749116390797,-0.3172983794235768,-0.07044040995590105,0.2663430648554443,0.2740406546011699
2020-06-24,0.1334147604218881,-0.28445853038604746,-0.16259125013763442,0.23696270323202526,0.1825727558224048
2020-06-25,-0.1025253622067148,-0.34705665017956916,0.007975682551472248,0.1954830553460202,0.3469592497162235
2020-06-26,0.3129846365787258,-0.25795734507721696,-0.11851639168853027,0.10090011830325442,0.20964150835227266
2020-06-29,-0.02560584647481959,-0.15529042128361586,0.25992779291335993,-0.28417644428923,0.27499949503897475
2020-06-30,0.31467407663280494,-0.014553051431136207,0.07154571227399692,-0.44132025582876233,0.15790690383329967
2020-07-01,0.3809995151568771,-0.09051224125318916,0.02538347854344295,-0.35136977174277156,0.1517349933037193
2020-07-02,0.41787266048998684,-0.06998086497252068,-0.03944163189102901,-0.3122923010055366,0.1604125416409268
2020-07-06,0.12217330131949002,-0.42361976275489194,0.06574318534096654,0.0030363931707172442,0.3854273574139343
2020-07-07,-0.21435159403894868,-0.1519132122431502,0.003005675840858851,0.6230141746596751,0.0077153432173671255
2020-07-08,0.18845426687105266,-0.34092273827317776,-0.033894464281831446,0.04427760317113651,0.3924509274028016
2020-07-09,0.3777456239285557,-0.2250417918339875,-0.14369679094396426,-0.018411886847114246,0.2351039064463781
2020-07-10,0.38641868089419623,-0.1883356769746706,-0.2161160597678272,0.028928817246502214,0.18020076511680366
2020-07-13,0.39026530180675084,-0.2170650298593105,-0.15533141549343413,0.08832248698440473,0.14901576585609977
2020-07-14,0.24494324093226538,-0.18457267215253967,-0.23217307047761995,0.15980770500949226,0.1785033114280829
2020-07-15,0.17213776532912484,-0.20614922945767744,-0.15845146403687904,0.23041841129337903,0.2328431298829396
2020-07-16,0.4127226601559511,-0.2160313594834385,-0.04813946183936471,-0.05529607776430396,0.26781044075694166
2020-07-17,0.28571151114688137,-0.23077923320247162,-0.060214941158979934,0.1277047417465688,0.29558957274509834
2020-07-20,0.3575236198406153,-0.2238953402294703,-0.13603088485911452,-0.06318037369158092,0.219369781379219
2020-07-21,0.10082500222387511,-0.29933465996282915,-0.08389469343736133,0.3534559919772824,0.16248965239865204
2020-07-22,0.12513433052986037,-0.31858023358165277,-0.09431350107464771,0.2131420141759473,0.24882992063789186
2020-07-23,0.5285973966980625,0.10186833614202309,0.07484306285989258,-0.11445133771843032,-0.18023986658159172
2020-07-24,-0.14804266275116795,-0.23723921312596946,0.29893629476126804,0.2330580278187804,0.08272380154281421
2020-07-27,-0.30892013279101277,-0.1630060154698086,0.28841884805774154,0.1416898960813746,0.09796510760006256
2020-07-28,0.02501969623492551,-0.318090331282865,0.1281036202055883,0.4246680657669966,0.10411828650962458
2020-07-29,-0.18695513095841407,-0.1996020146999124,-0.07003974094874288,0.368553593134818,0.17484952025811273
2020-07-30,0.10073455639816198,-0.16910342615261342,-0.2653006710339114,0.3411221557968955,0.12373919061841784
2020-07-31,-0.3278659324308517,-0.022738577721632236,0.29643212785208833,0.2948979854785893,0.05806537651683849
2020-08-03,-0.2789802036948732,-0.13366350883181893,0.5031314164187487,0.006166118243827347,-0.0780587528107317
2020-08-04,-0.2786650058980227,-0.00412717853675145,0.5520213459175817,-0.15030534886863386,0.014881120779010243
2020-08-05,-0.20228144507166132,-0.09154931411196864,0.4200099009232335,-0.09055385247838982,0.1956054874147467
2020-08-06,-0.2593053932508094,-0.08396865763127169,0.49504447496554316,-0.05091941343568053,0.11076206071669517
2020-08-07,0.02875388613202282,-0.17822099263608013,0.5423001269059193,0.021287041682180312,0.22943795264379743
2020-08-10,0.11179837051704752,-0.33147047942438274,0.20092439151134664,0.09193029812744272,0.2638764604197803
2020-08-11,0.08865646386889746,-0.2807954148055648,0.07077560471743118,0.3319820125910158,0.22779050401709072
2020-08-12,0.12456930477975862,-0.2635446185702356,0.11577480661656049,-0.2240965717655831,0.2720146982678622
2020-08-13,0.15874054003832663,-0.4227688879844828,-0.015854997981278967,-0.07367983753966985,0.32895573645624165
2020-08-14,0.054550715645294165,-0.28075551608795646,0.22967072470555933,-0.13344951281635448,0.30157353074483567
2020-08-17,0.1998731979262425,-0.2872278041111019,0.08950606480644012,-0.1619893213414453,0.26140361181477023
2020-08-18,0.23543968612317054,-0.3341315895613045,0.057719394916012905,-0.09359850877593555,0.27911082062357656
2020-08-19,0.027066212050688553,-0.32950603146793855,0.4085266901023216,0.040253168983927924,0.19464789739512342
2020-08-20,0.19674367105141977,-0.34587493083219367,0.05048352518277222,-0.12763315544624584,0.27926471748736836
2020-08-21,-0.2717746587791468,-0.09350167189886913,0.5476182832453275,0.021671644599934144,0.06543374147672239
2020-08-24,0.0979391944725469,-0.3292355682935507,0.10304078890638152,-0.14182789758020903,0.32795655074731184
2020-08-25,0.10866910081483816,-0.3332199155065638,0.01902836046734491,-0.13017931766854454,0.4089033055427086
2020-08-26,0.1514048159666584,-0.34258988188073736,0.045022029547019275,-0.11113173199485851,0.34985154061072643
2020-08-27,-0.06881787015776704,-0.1766067113446247,-0.17543252139585613,0.22504064994240908,0.3541022471593431
2020-08-28,0.11346167672531816,-0.36076307833643784,0.17572581577421167,0.07185135203116554,0.27819807713286676
2020-08-31,-0.0008568806473696206,-0.30497448098341795,0.3635464432770126,0.2107296363440897,0.11989255874811007
2020-09-01,-0.24914586680671372,-0.06762211484639746,0.5170659443613141,0.03184643855939137,0.13431963542618344
2020-09-02,-0.23860410309480998,-0.12724825024400835,0.061555200169392484,0.3517007508106976,0.22089169568109152
2020-09-03,0.07916198534795307,-0.26612950032585664,0.2782486633669105,0.3679232134397497,-0.00853663751953015
2020-09-04,0.24852643348396036,-0.2504879187706833,-0.22388456345715874,0.19854435121806335,-0.0785567330701341
2020-09-08,0.22881131219438597,0.06940534539239913,-0.14146457115383276,0.49462441471743634,0.06569435654194583
2020-09-09,-0.0651148794671209,-0.29241427399092335,0.47012288847400935,-0.1384698051540311,0.03387815291391545
2020-09-10,0.28053514247878875,-0.16936619888438037,0.20268803623357157,0.3193308038272909,-0.02807981857596839
2020-09-11,0.05751151508926992,-0.08547040393911748,-0.22723047108681105,0.5738782967317627,0.05590931315303899
2020-09-14,0.02771460353761294,-0.37008431119182794,0.22876573421266005,0.31237200161342477,0.061063349444474356
2020-09-15,-0.26841917221227635,0.10112267634742797,0.4424087583345298,-0.09936396071138097,-0.08868543239438505
2020-09-16,0.07396391591016203,-0.24509719763496843,0.33199856074728734,0.2881076705911742,-0.060832655116408084
2020-09-17,0.07252551699413474,-0.31712491251055674,0.22662577211256013,0.3833053420199407,-0.0004184563628076834
2020-09-18,0.011115188270933633,-0.27378725764081946,0.39626120049132557,0.2875479155674437,-0.03128843802947762
2020-09-21,0.03822922674390891,-0.35528639488666924,0.34280795758982185,0.24607600870561364,-0.01760041207398634
2020-09-22,-0.028281690549052472,-0.2575504435629757,0.5307156844668529,0.11057927547284725,-0.07287290594827153
2020-09-23,0.24724983243960352,-0.12152969216945711,0.6257925808900611,-0.002082625761345614,0.003345268739532657
2020-09-24,0.005722081471801478,-0.3090518520414007,0.5662962160894369,0.08962290175345562,-0.029306948643905418
2020-09-25,-0.16229565067733465,-0.08410147694618067,0.6532773618760734,-0.07406546872937089,-0.02626004177104032
2020-09-28,-0.041768058894201716,-0.27444419115788055,0.6204463889895552,0.04604408925232545,-0.017297271706037183
2020-09-29,0.0494202059607269,-0.3122686115963572,0.43564082374064855,0.18892249769297392,-0.013747861009293488
2020-09-30,-0.17832938754644953,-0.08492937067083825,0.6605615378286867,-0.07549823179170022,0.0006814721623253314
2020-10-01,-0.03751915983752866,-0.2665417227918851,0.5281486727139054,-0.08822625000371881,0.07956419465296202
2020-10-02,0.012024827654575562,-0.2917212734224494,0.23090507653502587,0.46057741892920107,-0.004771403458748221
2020-10-05,-0.09961305271407803,-0.3340058286823661,0.3609697438401865,0.05418715612042419,0.15122421864294516
2020-10-06,0.05683232764375896,-0.3352023658764296,0.5352136218659498,0.05485194161033376,-0.01789974300352803
2020-10-07,-0.06753971381509649,-0.17333891896513381,0.5948230171147949,-0.16261744118836394,0.001680908916610838
2020-10-08,-0.08387510310704992,-0.15436723132971403,0.6342247350817978,-0.12209116111851016,0.00544176936292809
2020-10-09,-0.17835336179360828,-0.1377761474067187,0.45437162435973394,-0.08611423595215237,0.1433846304877867
2020-10-12,-0.1050750882476339,-0.12702784734801695,0.49440215554490213,-0.19491069274622397,0.07858421611322305
2020-10-13,-0.2625443519185387,0.059489442878438395,0.6161764786644061,0.05852477531979156,-0.0032649512188252135
2020-10-14,-0.18361710724373134,-0.04498847158254894,0.5283939303530114,-0.19018751530050995,0.052812975520198466
2020-10-15,-0.2193132061912246,-0.004744455935894588,0.5552348640091076,-0.1754146618253366,0.04529281203843665
2020-10-16,-0.3600201097093247,0.09696729359162183,0.4323083839144092,0.005275826860652718,0.1054283859239915
2020-10-19,0.08062942491853675,-0.31585870144450523,0.44133552672786086,0.14865479905121923,0.013521547857878012
2020-10-20,-0.13496255656032755,-0.09524184182602877,0.6444095913786987,-0.04006949262526998,0.08531651760967511
2020-10-21,-0.14970134598022752,-0.0676848854274643,0.505844682482393,0.22017447635276152,0.05659460975715347
2020-10-22,-0.04366138242606672,-0.14194591332371004,0.5333908536332178,0.27011074466277096,0.010891105954234356
2020-10-23,0.03126769185886417,-0.20257801493521202,0.46642128577638153,0.27944317002295915,-0.020289837406583165
2020-10-26,-0.262789425847308,0.1963311752681705,0.44839631712348954,0.039061849105168786,0.05342123265586323
2020-10-27,-0.1794320130146273,-0.051682589058798654,0.5035053214207347,-0.17115036281297613,0.09422971369286309
2020-10-28,0.12037851832848949,-0.19324838080992246,-0.09554811402616224,0.51229198976503,-0.07853299707039581
2020-10-29,-0.2682315969603403,0.41303023686072377,-0.15002261992429106,-0.1598924073671287,-0.008823138887516168
2020-10-30,-0.002457274493444247,-0.2816071162606435,-0.00852313123014075,0.6714729787272525,-0.03593949928851907
2020-11-02,0.004478432988274805,-0.15608029100023527,0.33470560526911997,0.3658693583265322,-0.13886631241583755
2020-11-03,-0.14929620286589698,0.309983423102207,0.11574006932343109,-0.40025653553528107,-0.02472376917318392
2020-11-04,-0.43391610976560646,0.17589093449016616,0.24963648044387035,0.051386280675068806,0.08917019462528827
2020-11-05,-0.3427408796095962,0.2725050478168254,0.24600591597729468,-0.1164090063179059,0.02233915027837788
2020-11-06,-0.2660204572772723,0.2893129529370022,0.23208305953797664,-0.18075034917230323,-0.03183318107544558
2020-11-09,-0.16340842840391492,0.29102106799455835,0.2290329147557472,-0.19256958370170651,-0.12396800514407312
2020-11-10,-0.10661126063438889,0.22072987912251996,0.29405302675006,-0.2940322064348772,-0.08457362705815398
2020-11-11,-0.2612952702692538,0.10707954426224417,0.28659786394191505,-0.20764136354777288,0.13738595797881417
2020-11-12,-0.2367968615552981,0.09008138689684723,0.3797171374107226,-0.18715423511179335,0.10625037902533871
2020-11-13,-0.21501102657139678,0.15523844783358337,0.2682927768209072,-0.26484456594641426,0.09661318282769839
2020-11-16,-0.25157977783166724,0.17924775025994918,0.25114266731011226,-0.22441249264128627,0.09361731195698511
2020-11-17,-0.15528397213667872,-0.07621616686781207,0.41078218474508443,-0.14161303763373367,0.2161046386166912
2020-11-18,-0.11372712363569645,-0.16335107760009243,0.40523168047875885,-0.0987540222569007,0.21893609602855152
2020-11-19,-0.2283239539081288,-0.03648565111504449,0.4231932663074633,-0.10658353540852492,0.20541359326083855
2020-11-20,-0.2781416549478438,0.1901384689189067,0.3400557050295604,-0.10861942109167091,0.08304475001201812
2020-11-23,-0.1952769757711398,0.1134172007976559,0.3951859130381834,-0.17805786842468616,0.11806204196833471
2020-11-24,-0.2856028397321021,0.1795004299553051,0.32825406096110105,-0.10848860408237058,0.09815406526912113
2020-11-25,-0.2218510157411158,0.19017689397838336,0.28185614819451865,-0.24258905490075888,0.06352688718522338
2020-11-27,-0.2807682687217712,0.23410803837352986,0.28361579559352174,-0.16198450684228577,0.039523390468891396
2020-11-30,-0.240101535531901,0.26039601534180445,0.2430522372543531,-0.24273467038371177,0.013715541488229645
2020-12-01,-0.23236551922978785,0.1586645277014106,0.2921823939332575,-0.2299013971146947,0.08688616202084924
2020-12-02,-0.2407926609500435,0.17627704381705123,0.28130018598537226,-0.2192172637892378,0.08241284545829526
2020-12-03,-0.14808834621404413,0.1665043903248442,0.2805576502088929,-0.3395709585271013,0.06527865472511746
2020-12-04,-0.23570749587377673,0.13575550189890792,0.3068087426016079,-0.20580237755998995,0.11592588206571731
2020-12-07,-0.22793363098523525,0.20856084358659108,0.2654918285859538,-0.24855254262057397,0.049461154221645855
2020-12-08,-0.2619466297770905,0.24590470921114577,0.25344713350756914,-0.2123411264539174,0.026360401050276996
2020-12-09,-0.3672817361879604,0.2427796365680004,0.2169660312601862,0.1432873420438545,-0.029685253939998536
2020-12-10,-0.25954937877318435,0.268721726419793,0.2534928658820218,-0.20940301184111274,-0.008833017083888107
2020-12-11,-0.2640088894613005,-0.09146213164371639,0.06348322832012443,0.45602261087493906,0.12502313969991963
2020-12-14,-0.22660995047937452,0.01308605442347444,0.445847006265389,-0.09321865103519936,0.2212383377965627
2020-12-15,-0.1885863299972109,0.25944965646805224,0.23598095572189848,-0.2988892245891516,-0.017093833223686794
2020-12-16,-0.17971438973533913,-0.20059719529326844,0.10864774628389229,0.3143407967727194,0.19669987191478058
2020-12-17,-0.18073258694732894,0.175605782402189,0.2966141678237733,-0.2733266712344063,0.07372079159230253
2020-12-18,-0.1858494903845821,0.10657680446359279,0.37342587870141936,-0.20124475976327677,0.13290306668712892
2020-12-21,-0.3409475715774427,0.3056146591004788,0.22932545723934963,-0.12054916501051285,0.0035631470722160023
2020-12-22,-0.21475382234906754,0.2877995306587358,0.23516706089502135,-0.25132207417124025,-0.010957511925934915
2020-12-23,-0.18196069542235904,0.285310739065874,0.24044519476590806,-0.2652319041639293,-0.027051466581929536
2020-12-24,-0.23368735764094362,0.23984461092374362,0.2995881526111392,-0.19451712787738146,0.0323627509467921
2020-12-28,-0.20088484522541136,0.20793899628758714,0.2888805642666745,-0.2478833941440192,0.05441220007630785
2020-12-29,-0.026267030529489394,-0.23207537373262255,0.29085785402348596,0.18282872623232396,0.2679710154820782
2020-12-30,-0.1930049156249702,0.0200922196394869,0.5132384432036937,-0.06285596447887712,0.2108084570529721
2020-12-31,-0.21569664702225186,0.14334906270022235,0.36993470264419687,-0.15049004501525412,0.12052954261807496
2021-01-04,-0.12137049478434024,-0.09108399468441565,0.2551624380201123,0.37268677875091466,0.15969629376021716
2021-01-05,-0.21921047217614445,0.21210978076629614,0.3884898768721136,-0.12185245961089994,0.05833741057454572
2021-01-06,-0.1194079099532732,-0.013683339625971918,0.3373363141403963,0.4250210300793977,0.10455140620096098
2021-01-07,-0.16111984059290363,0.24467323959536383,0.21590381130720052,-0.2974346028477797,-0.08086850565675219
2021-01-08,-0.17611134529065794,0.26121651727950806,0.248900825993987,-0.23459577647463004,-0.07917553496121696
2021-01-11,-0.2543866285685746,0.31602658853905075,0.20296984197967316,-0.13206541538910305,-0.09455152552359858
2021-01-12,0.08887280660221446,-0.23381397314555113,-0.13675695134001795,0.4047200008159983,-0.13583626809621824
2021-01-13,-0.2047775200072367,0.2878524317289295,0.20396717282321342,-0.25344333698320415,-0.04995953845741621
2021-01-14,-0.19694985928142278,0.2892577086255141,0.29988549993337354,-0.19646443011325632,-0.017442502046433234
2021-01-15,-0.15536107699098076,-0.05939661625499778,-0.06259818101116033,0.6315203844537559,0.09112374128910515
